0.000000000000000000e+00,1.209389143731754871e+29,4.874909452489215034e-02,2.110255393293887849e+01,3.552891564518561063e+04,1.791718167126603276e-08
1.000000000000000000e+00,1.395550896568769195e+29,3.618222806494594129e-02,7.374694907076349182e+01,2.677254036627489768e+04,2.163600459584330902e-08
2.000000000000000000e+00,9.911143138479141945e+28,4.053088422744937497e-02,5.939984862863775561e+01,2.174455717942945921e+04,2.432991819024560221e-08
3.000000000000000000e+00,2.237226016032291977e+29,3.421019377232495384e-02,3.182174886537019276e+01,3.727276556638729380e+04,1.990227095337460373e-08
4.000000000000000000e+00,1.518568358742483530e+29,3.551380532279047736e-02,8.620638315130946694e+01,2.915116084136060454e+04,1.892471115389024577e-08
5.000000000000000000e+00,9.853404189878573094e+28,4.731681377194660310e-02,7.374694907076349182e+01,2.677254036627489768e+04,2.163600459584330902e-08
6.000000000000000000e+00,1.278899306604543320e+29,2.583823705492363162e-02,9.035622427255157163e+01,2.234191653033481634e+04,1.890228841824736152e-08
7.000000000000000000e+00,1.232628504532877737e+29,4.522630901263934022e-02,8.177393291564911237e+00,2.703300412619434064e+04,1.831755165159862166e-08
8.000000000000000000e+00,9.981095958308492320e+28,4.765514485567332731e-02,9.824009472228982531e+01,2.959701065379414285e+04,1.983923881850384818e-08
9.000000000000000000e+00,1.010005555958865323e+29,4.519520663079182321e-02,9.989082433656807325e+01,2.723175168204248257e+04,2.349010398232952023e-08
1.000000000000000000e+01,9.855524310901983101e+28,4.876494011548609953e-02,9.608404697693288199e+01,3.059034580112614640e+04,1.962497099179667390e-08
1.100000000000000000e+01,9.695751293928710902e+28,4.662950143655537893e-02,7.374694907076349182e+01,2.561884958486619871e+04,2.059177288870753419e-08
1.200000000000000000e+01,1.064333659102457487e+29,3.239447017879810292e-02,9.682994625350531237e+01,2.154084790757781229e+04,2.034949563261783417e-08
1.300000000000000000e+01,8.295163125208007322e+28,4.981313297194002454e-02,2.921267355196556537e+01,2.142433667184100341e+04,2.059177288870753419e-08
1.400000000000000000e+01,7.167622854671800333e+28,4.990246447459320556e-02,7.472632375789660841e+01,2.074409516362312570e+04,2.402942032607736804e-08
1.500000000000000000e+01,7.086591936198654754e+28,4.733528631173543333e-02,9.013422938082523217e+01,2.012136621143558295e+04,1.690557826845626694e-08
1.600000000000000000e+01,1.664088414559800667e+29,2.503534659289199937e-02,9.549464776078491468e+01,2.568255405292572686e+04,1.932154717000710315e-08
1.700000000000000000e+01,1.103597677245016551e+29,3.214508697592956266e-02,9.013422938082523217e+01,2.174831762942581918e+04,1.754202989374255447e-08
1.800000000000000000e+01,4.082714120976501488e+29,2.515163822095788787e-02,1.353247438969319916e+01,4.295120608189924678e+04,2.083673857630790543e-08
1.900000000000000000e+01,7.212000016893591483e+28,4.733528631173543333e-02,9.233989919084331177e+01,2.048987491498550662e+04,2.066192630708645101e-08
2.000000000000000000e+01,6.722988496617074790e+28,4.963261239943481118e-02,8.734928428670986023e+01,2.001867666168666983e+04,2.004991424925162075e-08
2.100000000000000000e+01,8.119688349593171727e+28,4.636111770558802581e-02,9.013422938082523217e+01,2.210747031254503599e+04,1.726187551506558708e-08
2.200000000000000000e+01,9.865434116187690237e+28,4.951012614543902346e-02,9.121392635061792475e+01,4.725977664482991531e+04,1.780696324358137385e-08
2.300000000000000000e+01,7.646368326627129632e+28,4.963430920000121149e-02,3.332273490427080276e+01,2.000528255273851391e+04,2.090122987155756852e-08
2.400000000000000000e+01,1.032554968760605970e+29,4.907004916504766057e-02,9.598875130077756523e+01,4.414751891910348786e+04,1.593599134695761080e-08
2.500000000000000000e+01,7.176834716619867133e+28,4.733528631173543333e-02,9.590860213190634909e+01,2.054405034426007842e+04,1.690557826845626694e-08
2.600000000000000000e+01,7.092280496005649332e+28,4.966389660566659925e-02,6.629886998139983234e+01,2.010896817373859813e+04,1.760184417112253357e-08
2.700000000000000000e+01,8.410386628172635261e+28,4.561734607369519190e-02,3.426948666406306643e+01,2.004633720665245346e+04,1.890204774826035707e-08
2.800000000000000000e+01,6.685661240372556759e+28,4.992157330017623490e-02,8.923509811126714908e+01,2.010896817373859813e+04,1.659759995506498719e-08
2.900000000000000000e+01,8.909242526621313072e+28,3.558073850411054562e-02,9.860764036190076354e+01,2.012372646882755362e+04,1.566692737664048298e-08
3.000000000000000000e+01,6.602656933250377245e+28,4.972048174706586443e-02,9.990034251215169547e+01,2.022391514347378688e+04,1.607508931777210817e-08
3.100000000000000000e+01,1.011914504036520896e+29,4.982418458271715977e-02,9.856190506996068734e+01,3.774930004537336208e+04,1.704359625870473736e-08
3.200000000000000000e+01,1.449938331383248686e+29,1.387228489200175233e-02,7.437136066539365231e+01,2.333327438138257276e+04,1.572798545047889765e-08
3.300000000000000000e+01,2.393642075939819036e+29,2.615333401407066508e-02,9.675963675310345025e+01,3.329082391687046038e+04,1.861675989075697641e-08
